id,text,class,ProcessedText,ProcessedText_length
8863,Just got hired to write the next series of Fast and Furious sequels. Ill be posting the titles with Hashtag #fastsequels,1,just got hired to write the next series of fast and furious sequels. ill be posting the titles with hashtag #fastsequels,21
4689,My life right now is sleep for 4 days get on a plane work for 6 days get on a plane sleep for 4 days get on a plane work for etc...,0,my life right now is sleep for 4 days get on a plane work for 6 days get on a plane sleep for 4 days get on a plane work for etc...,32
7254,i got hired today for the same reasons ive been fired before.if every songs a circus imagine how youd hear - #daisy,1,i got hired today for the same reasons ive been fired before.if every songs a circus imagine how youd hear - #daisy,22
8442,I am Looking for work in fixing computers or security jobs.https://t.co/fcU9W9DZYV#fintech #bitcoin https://t.co/kZnAbftxGN,0,i am looking for work in fixing computers or security jobs.https://t.co/fcu9w9dzyv#fintech #bitcoin https://t.co/kznabftxgn,13
3046,I have a new job work 4 hours unlike the hours I worked at my old job and get paid every Thursday Im gonna work to buy a Iphone 5.,1,i have a new job work 4 hours unlike the hours i worked at my old job and get paid every thursday im gonna work to buy a iphone 5.,30
9477,I started my new job today working for the family business...Thank you Father GOD for re-hiring me. I will not be unemployed again.,1,i started my new job today working for the family business...thank you father god for re-hiring me. i will not be unemployed again.,23
8299,I was talking to this girl when I was filling out my application. When I was done she saidyoure hired Turns out I was talking to my boss,1,i was talking to this girl when i was filling out my application. when i was done she saidyoure hired turns out i was talking to my boss,28
3244,I am Fired Up #Success #Fortune #Wealth https://t.co/xbxnL6C5id,0,i am fired up #success #fortune #wealth https://t.co/xbxnl6c5id,8
5088,My 1st week at my new job went good &amp; on top of that I already hit overtime,1,my 1st week at my new job went good &amp; on top of that i already hit overtime,18
7911,Also found out today one of my coworkers quit earlier this week,0,also found out today one of my coworkers quit earlier this week,12
5093,First night at my new job is goin well! Still not sure how Im goin to work a FT and PT job???,1,first night at my new job is goin well! still not sure how im goin to work a ft and pt job???,22
8230,Belgian Police Arrest 10 in Investigation of ISIS Network by MILAN SCHREUER via NYT https://t.co/CdnLFn9QFx,0,belgian police arrest 10 in investigation of isis network by milan schreuer via nyt https://t.co/cdnlfn9qfx,15
5259,Baby Im a boss and ya man unemployed,0,baby im a boss and ya man unemployed,8
5779,Being unemployed for me personally means waking up and immediately feeling crazy anxious every day so thats super fun and all,0,being unemployed for me personally means waking up and immediately feeling crazy anxious every day so thats super fun and all,21
8611,UNEMPLOYED ? sell someone elses products http://t.co/yPvcE1jyTM http://t.co/JZnnJ2YzZx ways to beat economy info news links ideas,0,unemployed ? sell someone elses products http://t.co/ypvce1jytm http://t.co/jznnj2yzzx ways to beat economy info news links ideas,16
3972,Lost #Job . Evicted. Worst of all just hired as a #college educated cashier. #MyHolidayConfession 🎄 #MakeMeHappyIn3Words #donate for #fundraising 👉https://t.co/WvHLsOesTp👈 #saturdaymorning #Shame #AHSCult #art imitates #life #Homeless for #Christmas https://t.co/emk93WZhCj,1,lost #job . evicted. worst of all just hired as a #college educated cashier. #myholidayconfession 🎄 #makemehappyin3words #donate for #fundraising 👉https://t.co/wvhlsoestp👈 #saturdaymorning #shame #ahscult #art imitates #life #homeless for #christmas https://t.co/emk93wzhcj,31
8277,Damn near about to have 3 jobs but I just got hired at my other one yesterday plus my sport start so 1 is good for now #Blessed🙏🏽💋,1,damn near about to have 3 jobs but i just got hired at my other one yesterday plus my sport start so 1 is good for now #blessed🙏🏽💋,28
9454,Unemployed my ass. Ive spent maybe 24 hours out of the last 4 days at home. #dutycalls,0,unemployed my ass. ive spent maybe 24 hours out of the last 4 days at home. #dutycalls,17
3691,I guess I got the job??? I got an email from dominos telling me to full out new hire paperwork. Hooray?????,1,i guess i got the job??? i got an email from dominos telling me to full out new hire paperwork. hooray?????,21
4090,Starbucks hired me today and have me double shots and so much coffee and now I am powerful,1,starbucks hired me today and have me double shots and so much coffee and now i am powerful,18
3523,I was asked to take a supervisor position this morning and I said yaaaas lol,0,i was asked to take a supervisor position this morning and i said yaaaas lol,15
2975,I went to a job interview and got offered a supervisor position. Look at God,1,i went to a job interview and got offered a supervisor position. look at god,15
191,i got hired on the spot by Mister E...or just E the finance guy who worked at HYundai Mazda and @HarrelsonNissan ask tre about E,1,i got hired on the spot by mister e...or just e the finance guy who worked at hyundai mazda and @harrelsonnissan ask tre about e,25
6184,SO EXCITED TO START MY NEW JOB :) I got a first shift position every other weekend and second shift Tuesdays and Thursdays :),1,so excited to start my new job :) i got a first shift position every other weekend and second shift tuesdays and thursdays :),24
5016,I went 1 whole day without firing somebody then today I fired 2,0,i went 1 whole day without firing somebody then today i fired 2,13
4037,Searching for #work in Columbus IN? Send your #resume to Bob Evans Inc.. http://t.co/4xkDUpiUaf #gethired,0,searching for #work in columbus in? send your #resume to bob evans inc.. http://t.co/4xkdupiuaf #gethired,15
4213,Lunch update: I did not get fired or promoted. Result: I am still confused at the reasoning behind it. But hey I love tacos.,0,lunch update: i did not get fired or promoted. result: i am still confused at the reasoning behind it. but hey i love tacos.,24
2171,Searching for #work in Cleveland OH? Send your #resume to Amotec Inc.. http://t.co/bNF6YGmSrA #gethired,0,searching for #work in cleveland oh? send your #resume to amotec inc.. http://t.co/bnf6ygmsra #gethired,14
6799,is anyone hiring? like to do from home work?,0,is anyone hiring? like to do from home work?,9
1807,I am searching for a hotel for @A1A_Marathon. Any suggestions?,0,i am searching for a hotel for @a1a_marathon. any suggestions?,10
6787,Anyone hiring junior devs in #Boulder? Friend looking for work:gSchool grad philosopher LSAT teachercurious smart happy to learn,0,anyone hiring junior devs in #boulder? friend looking for work:gschool grad philosopher lsat teachercurious smart happy to learn,18
5908,My new job orientation features a literal spitting image of @Eyehatelucas in female form.,1,my new job orientation features a literal spitting image of @eyehatelucas in female form.,14
5377,Boyyyyy who hiring??? Im finna quit this shit ASAP!,0,boyyyyy who hiring??? im finna quit this shit asap!,9
5032,I literally got fired 1 week and a day ago and is now about to start a new job next week. Cant stop my flow #NewDay,1,i literally got fired 1 week and a day ago and is now about to start a new job next week. cant stop my flow #newday,26
5398,Wouldnt quit. Well shit is anyone hiring?,0,wouldnt quit. well shit is anyone hiring?,7
6054,@StateDept @POTUS every person in state that does not support the POTUS will be fired.  better change up if you want to keep that cushie job,0,@statedept @potus every person in state that does not support the potus will be fired.  better change up if you want to keep that cushie job,27
9168,I took 18 credits had 3 jobs and severe laryngitis this semester. I just got told by someone unemployed that Im not doing enough. #cute,0,i took 18 credits had 3 jobs and severe laryngitis this semester. i just got told by someone unemployed that im not doing enough. #cute,25
4048,Searching for #work in Wilmington NC? Send your #resume to New Hanover Regional Medical Center. http://t.co/0SOcqTFUCb #gethired,0,searching for #work in wilmington nc? send your #resume to new hanover regional medical center. http://t.co/0socqtfucb #gethired,17
4109,Fuck yes got hired at Eskimo Joes. I will not miss Oreganos one bit.,1,fuck yes got hired at eskimo joes. i will not miss oreganos one bit.,14
1006,Heres 10 skills that are likely to get you hired these days...and a lot of them wont fit on your resume!  http://t.co/rPxuca9A1S,0,heres 10 skills that are likely to get you hired these days...and a lot of them wont fit on your resume!  http://t.co/rpxuca9a1s,23
96,I got hired at Chulas today...,1,i got hired at chulas today...,6
656,Here is where Goodell gets $175 Million if fired.... https://t.co/SCmu5aHiav,0,here is where goodell gets $175 million if fired.... https://t.co/scmu5ahiav,10
