id,text,InformationType_label,ProcessedText
5753,Whos hiring? Just quit jimmy johns cuz my boss doesnt know how not to yell at her employees.,1,whos hiring? just quit jimmy johns cuz my boss doesnt know how not to yell at her employees.
57,Well Ive just been laid off two months before I was supposed to leave my job anyway. Anybody have openings?,1,well ive just been laid off two months before i was supposed to leave my job anyway. anybody have openings?
5688,And now Im unemployed! #winning,1,and now im unemployed! #winning
4210,Also I didnt get fired they are having a mass layoff so hopefully I can get a better job now.,1,also i didnt get fired they are having a mass layoff so hopefully i can get a better job now.
2231,Unemployed for a month now. I feel like such a bum.,1,unemployed for a month now. i feel like such a bum.
4278,#jobs #unemployed Internal Medicine - Physician: Integrity Locums - New York City NY - Part-Time to Full-Tim...  https://t.co/Pol0ZPn9st,0,#jobs #unemployed internal medicine - physician: integrity locums - new york city ny - part-time to full-tim...  https://t.co/pol0zpn9st
398,I am looking for an acupuncturist to work in my studio . Do you know any?,0,i am looking for an acupuncturist to work in my studio . do you know any?
345,I am looking to find a fellow wine fan who would like to collaborate on some blog work.  DM me for details.,0,i am looking to find a fellow wine fan who would like to collaborate on some blog work.  dm me for details.
5242,I have been living my best unemployed life all summer long,1,i have been living my best unemployed life all summer long
6363,Lol I got fired from my minimum wage job today and got hired for an above wage job the same day. #merica,1,lol i got fired from my minimum wage job today and got hired for an above wage job the same day. #merica
4789,Being unemployed has given me some time to redecorate. https://t.co/NtPWArt5jm,1,being unemployed has given me some time to redecorate. https://t.co/ntpwart5jm
1423,Need to Make a Career Move?  Need a New Job?  Unemployed? @leezabyers Can Help: http://t.co/qWP6WC1jfq,0,need to make a career move?  need a new job?  unemployed? @leezabyers can help: http://t.co/qwp6wc1jfq
494,First day at my big girl job complete. Didnt get fired. Id say Im off to a good start.,0,first day at my big girl job complete. didnt get fired. id say im off to a good start.
1955,I recently quit my job to start making $5641 from my phone PRESS THE LINK INSIDE BIO to do the same https://t.co/HTiei6WdjV,0,i recently quit my job to start making $5641 from my phone press the link inside bio to do the same https://t.co/htiei6wdjv
1296,Dont submit then quit. Apply for jobs like Corporate Communications Specialist at Republic National Distributing Company  then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio.,0,dont submit then quit. apply for jobs like corporate communications specialist at republic national distributing company  then look for people you might know at the company. you might be able to reach out to hr directly. ready to apply? check out the link in our bio.
4006,I got hired at a Bangladesh sweatshop. Meet my 9-year-old boss [video] http://t.co/vNKqsBPat9 #news,0,i got hired at a bangladesh sweatshop. meet my 9-year-old boss [video] http://t.co/vnkqsbpat9 #news
12,I wasnt fired from my job. I was laid off!,1,i wasnt fired from my job. i was laid off!
6861,I have been kinda miserable unemployed and I looked down at my huge stomach this morning and still thought more cake looks like the answer,1,i have been kinda miserable unemployed and i looked down at my huge stomach this morning and still thought more cake looks like the answer
5889,Motherfuckers fired me for stupid shit,1,motherfuckers fired me for stupid shit
1243,Al-Futtaim Group Real Estate posted a job you might be interested in. Project Manager – Network Development | Auto… …,0,al-futtaim group real estate posted a job you might be interested in. project manager – network development | auto… …
5058,I recently quit my job to pull in $7146 from my phone PRESS THE LINK INSIDE BIO to do it too https://t.co/HxsI0vEDKg,1,i recently quit my job to pull in $7146 from my phone press the link inside bio to do it too https://t.co/hxsi0vedkg
6470,today I got a job &amp; today I also lost that job smh,1,today i got a job &amp; today i also lost that job smh
3080,So i quite my job today and just said fuck yall and left,1,so i quite my job today and just said fuck yall and left
2411,Does anyone know anywhere in denton thats hiring? Help a sista move out!,0,does anyone know anywhere in denton thats hiring? help a sista move out!
6845,One upside to being newly unemployed is I now have some time to sit in the sun and catch up on my reading. #artofwo… http://t.co/mawCRcMcsD,1,one upside to being newly unemployed is i now have some time to sit in the sun and catch up on my reading. #artofwo… http://t.co/mawcrcmcsd
2686,#Bloomington #Job ASM Service &amp; Operations - Mall of America #135: MN-Bloomington Job Description : Position... https://t.co/J5hgGBr9Rs,0,#bloomington #job asm service &amp; operations - mall of america #135: mn-bloomington job description : position... https://t.co/j5hggbr9rs
1737,@BarackObama 15 year teacher assistant laid off over a year unemployment funds almost gone. Cant find work. Now what? I fear being homeless,1,@barackobama 15 year teacher assistant laid off over a year unemployment funds almost gone. cant find work. now what? i fear being homeless
3590,I am going to #tweet about my #unemployment until I find a #job I am from #LosAngeles #California living in #NorthCarolina,1,i am going to #tweet about my #unemployment until i find a #job i am from #losangeles #california living in #northcarolina
2947,I put myself in a bad position by quitting today but eh 2 weeks to find a job isnt that bad,1,i put myself in a bad position by quitting today but eh 2 weeks to find a job isnt that bad
3776,So apparently my year of unemployment is my fault and I am picky and not trying hard enough.,1,so apparently my year of unemployment is my fault and i am picky and not trying hard enough.
493,My mom isnt even mad that I got fired like tf I hope she realizes shes my source of money until I get a new job.,1,my mom isnt even mad that i got fired like tf i hope she realizes shes my source of money until i get a new job.
3555,Now I have 7 or 8 thousand n student loans with no job&amp; nobody will hire me bc I speak the truth&amp; so many people do dirt behind the scenes.,1,now i have 7 or 8 thousand n student loans with no job&amp; nobody will hire me bc i speak the truth&amp; so many people do dirt behind the scenes.
1914,@enderFP oh yes. Myself @talosman &amp; @ifcorey all let go from MCI along with about 120 other people. Had to work for 3 months after laid off,1,@enderfp oh yes. myself @talosman &amp; @ifcorey all let go from mci along with about 120 other people. had to work for 3 months after laid off
1141,Today I got 5 followers 10 RTs and 20 favs on a single tweet about limp bizkit but I also got laid off so balance is restored I guess,1,today i got 5 followers 10 rts and 20 favs on a single tweet about limp bizkit but i also got laid off so balance is restored i guess
2139,Searching for #work in Fordyce AR? Send your #resume to Arkansas Department of Human Services. http://t.co/lson5LnyAj #gethired,0,searching for #work in fordyce ar? send your #resume to arkansas department of human services. http://t.co/lson5lnyaj #gethired
5697,Guys at my work started talking about anime. I am now unemployed and looking for a new job.,1,guys at my work started talking about anime. i am now unemployed and looking for a new job.
3821,I like to refer to myself as an artist. Because it sounds better than saying unemployed. #PointsMe,1,i like to refer to myself as an artist. because it sounds better than saying unemployed. #pointsme
3501,My position at AMC was eliminated this morning so if anyone needs a lunch date or has a lead on an interesting gig PM me! #time4change,1,my position at amc was eliminated this morning so if anyone needs a lunch date or has a lead on an interesting gig pm me! #time4change
4264,We are seeking a social media expert/writer who is fired up about libraries archives and museums. Join us! http://t.co/rV097IQ3zr,0,we are seeking a social media expert/writer who is fired up about libraries archives and museums. join us! http://t.co/rv097iq3zr
722,I have been fired by Pepsi. I tested positive for Coke.,1,i have been fired by pepsi. i tested positive for coke.
4815,Today went by really quick. Being unemployed sucks but glad I got the time to make some smart moves. Any downtown employers hit me up plz!,1,today went by really quick. being unemployed sucks but glad i got the time to make some smart moves. any downtown employers hit me up plz!
5288,RT @Flashy_Words: 6 weeks of unemployment &amp; I accepted a position today. I’m gonna treat myself to drinks &amp; sushi &amp; a pedicure!,0,rt @flashy_words: 6 weeks of unemployment &amp; i accepted a position today. i’m gonna treat myself to drinks &amp; sushi &amp; a pedicure!
2303,Looking for an Entry-Level Job Near Nanuet? Sales Positions Lead Nation in Availability https://t.co/mZFXUrFcmf,0,looking for an entry-level job near nanuet? sales positions lead nation in availability https://t.co/mzfxurfcmf
